ID,"Party Name","Party Address",Route,"Order Date",Type
4131,CASH,CASH,BHATAR,2025-08-26,Complete
4130,"SILVER LACE","53 LALWALA ",SONAL,2025-08-26,Complete
4129,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-08-26,Complete
4128,"URVI IMPEX",DHARAM,SONAL,2025-08-26,Complete
4127,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-26,Complete
4126,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-08-26,Complete
4125,"JANAK KUMAR ","216 AATMANAND",SONAL,2025-08-26,Complete
4124,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-26,Complete
4123,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-26,Complete
4122,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-26,Complete
4121,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2025-08-26,Complete
4120,"NEHA CREATION","91-92 SONAL",SONAL,2025-08-26,Complete
4119,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-08-26,Complete
4118,"NEHA CREATION","91-92 SONAL",SONAL,2025-08-26,Complete
4117,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-25,Complete
4116,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-08-25,Complete
4115,"RISHIKA CREATION","200 JAGANNATH ",BHATAR,2025-08-25,Complete
4114,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-08-25,Complete
4113,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2025-08-25,Complete
4112,"SAI LACE","92 sonal 1st flor",SONAL,2025-08-25,Complete
4111,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-08-25,Complete
4110,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-08-25,Complete
4109,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-25,Complete
4108,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-08-25,Complete
4107,"ASHOK TEXTILE","16,HARI OM IND,",BHATAR,2025-08-25,Complete
4106,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-25,Complete
4105,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-25,Complete
4104,"RADHE KRISHNA LACE","63 CHIMANI TEKRO",LIMBAYAT,2025-08-25,Complete
4103,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-23,Complete
4102,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-23,Complete
4101,"RADHE KRISHNA LACE","63 CHIMANI TEKRO",LIMBAYAT,2025-08-23,Complete
4100,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-23,Complete
4099,"RADHE KRISHNA LACE","63 CHIMANI TEKRO",LIMBAYAT,2025-08-23,Complete
4098,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-08-23,Complete
4097,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-08-23,Complete
4096,"URVI IMPEX",DHARAM,SONAL,2025-08-23,Complete
4095,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-08-23,Complete
4094,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-23,Complete
4093,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-23,Complete
4092,"AKSHAY NARROW (KASI)","414 KASI NAGAR GATE NO 1",SONAL,2025-08-23,Complete
4091,"AKSHAY NARROW (KASI)","414 KASI NAGAR GATE NO 1",SONAL,2025-08-23,Complete
4090,"AKSHAY NARROW (KASI)","414 KASI NAGAR GATE NO 1",SONAL,2025-08-23,Complete
4089,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-08-23,Complete
4088,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-23,Complete
4087,"NEHA CREATION","91-92 SONAL",SONAL,2025-08-23,Complete
4086,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-08-23,Complete
4085,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-23,Complete
4084,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-23,Complete
4083,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-22,Complete
4082,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-22,Complete
4081,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2025-08-22,Complete
4080,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-08-22,Complete
4079,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-22,Complete
4078,CASH,CASH,BHATAR,2025-08-22,Complete
4077,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-08-22,Complete
4076,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-22,Complete
4075,"SAI LACE","92 sonal 1st flor",SONAL,2025-08-22,Complete
4074,"URVI IMPEX",DHARAM,SONAL,2025-08-22,Complete
4073,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-08-22,Complete
4072,"AKSHAY NARROW (KHATODRA)","4/11 1 ST FLOOR  KHATODRA",LIMBAYAT,2025-08-22,Complete
4071,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-08-22,Complete
4070,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-22,Complete
4069,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-22,Complete
4068,"YASI IMPEX","61 SONAL",SONAL,2025-08-22,Complete
4067,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-21,Complete
4066,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-08-21,Complete
4065,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-08-21,Complete
4064,"AKSHAY NARROW (KASI)","414 KASI NAGAR GATE NO 1",SONAL,2025-08-21,Complete
4063,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-21,Complete
4062,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-21,Complete
4061,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-08-21,Complete
4060,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-21,Complete
4059,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2025-08-21,Complete
4058,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-08-21,Complete
4057,"AKASH LACE","868 SONAL-2",SONAL,2025-08-21,Complete
4056,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-08-21,Complete
4055,"YASI IMPEX","61 SONAL",SONAL,2025-08-21,Complete
4054,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-21,Complete
4053,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-21,Complete
4052,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-20,Complete
4051,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-20,Complete
4050,"URVI IMPEX",DHARAM,SONAL,2025-08-20,Complete
4049,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-08-20,Complete
4048,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-20,Complete
4047,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-08-20,Complete
4046,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-20,Complete
4045,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-08-20,Complete
4044,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-20,Complete
4043,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-08-20,Complete
4042,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-20,Complete
4041,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-20,Complete
4040,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-20,Complete
4039,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-08-20,Complete
4038,"SILVER LACE","53 LALWALA ",SONAL,2025-08-19,Complete
4037,"SILVER LACE","53 LALWALA ",SONAL,2025-08-19,Complete
4036,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-08-19,Complete
4035,"RADHA LACE","158 AMBIKA",SONAL,2025-08-19,Complete
4034,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-19,Complete
4033,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-19,Complete
4032,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-08-19,Complete
4031,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2025-08-19,Complete
4030,"URVI IMPEX",DHARAM,SONAL,2025-08-19,Complete
4029,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-19,Complete
4028,"RISHIKA CREATION","200 JAGANNATH ",BHATAR,2025-08-19,Complete
4027,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-08-19,Complete
4026,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-19,Complete
4025,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-18,Complete
4024,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-18,Complete
4023,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-18,Complete
4022,"URVI IMPEX",DHARAM,SONAL,2025-08-18,Complete
4021,CASH,CASH,BHATAR,2025-08-18,Complete
4020,"YASI IMPEX","61 SONAL",SONAL,2025-08-18,Complete
4019,"GREEN FEATHER (175)","175 YAMUNA",LIMBAYAT,2025-08-18,Complete
4018,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-18,Complete
4017,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-08-18,Complete
4016,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-08-18,Complete
4015,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-18,Complete
4014,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2025-08-16,Complete
4013,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-08-16,Complete
4012,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-16,Complete
4011,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-08-16,Complete
4010,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-08-16,Complete
4009,"RADHA LACE","158 AMBIKA",SONAL,2025-08-15,Complete
4008,"URVI IMPEX",DHARAM,SONAL,2025-08-15,Complete
4007,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-15,Complete
4006,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-15,Complete
4005,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-15,Complete
4004,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-08-15,Complete
4003,"SAI LACE","92 sonal 1st flor",SONAL,2025-08-15,Complete
4002,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-15,Complete
4001,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-08-15,Complete
4000,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-15,Complete
3999,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-15,Complete
3998,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-15,Complete
3997,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-08-15,Complete
3996,CASH,CASH,BHATAR,2025-08-15,Complete
3995,"SURYA LACE","10 NAVSARJAN",BHATAR,2025-08-15,Complete
3994,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-08-14,Complete
3993,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-08-14,Complete
3992,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-08-14,Complete
3991,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-08-14,Complete
3990,"URVI IMPEX",DHARAM,SONAL,2025-08-14,Complete
3989,"JANAK KUMAR ","216 AATMANAND",SONAL,2025-08-14,Complete
3988,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-14,Complete
3987,"NEHA CREATION","91-92 SONAL",SONAL,2025-08-14,Complete
3986,"YASI IMPEX","61 SONAL",SONAL,2025-08-14,Complete
3985,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-08-14,Complete
3984,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-08-14,Complete
3983,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-08-14,Complete
3982,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-13,Complete
3981,CASH,CASH,BHATAR,2025-08-13,Complete
3980,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-13,Complete
3979,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-08-13,Complete
3978,"AKSHAY NARROW (KHATODRA)","4/11 1 ST FLOOR  KHATODRA",LIMBAYAT,2025-08-13,Complete
3977,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-08-13,Complete
3976,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-13,Complete
3975,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-13,Complete
3974,"URVI IMPEX",DHARAM,SONAL,2025-08-13,Complete
3973,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2025-08-13,Complete
3972,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-08-13,Complete
3971,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-08-13,Complete
3970,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2025-08-13,Complete
3969,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-08-13,Complete
3968,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-13,Complete
3967,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-13,Complete
3966,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-12,Complete
3965,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-12,Complete
3964,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-12,Complete
3963,"AKSHAY NARROW (KASI)","414 KASI NAGAR GATE NO 1",SONAL,2025-08-12,Complete
3962,"AKSHAY NARROW (KHATODRA)","4/11 1 ST FLOOR  KHATODRA",LIMBAYAT,2025-08-12,Complete
3961,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-12,Complete
3960,"ASHOK TEXTILE","16,HARI OM IND,",BHATAR,2025-08-12,Complete
3959,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-12,Complete
3958,"URVI IMPEX",DHARAM,SONAL,2025-08-12,Complete
3957,"YASI IMPEX","61 SONAL",SONAL,2025-08-12,Complete
3956,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-08-12,Complete
3955,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-08-12,Complete
3954,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-12,Complete
3953,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-12,Complete
3952,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-12,Complete
3951,"SAI LACE","92 sonal 1st flor",SONAL,2025-08-11,Complete
3950,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-11,Complete
3949,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-11,Complete
3948,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-08-11,Complete
3947,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2025-08-11,Complete
3946,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2025-08-11,Complete
3945,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-11,Complete
3944,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-11,Complete
3943,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-11,Complete
3942,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-08-11,Complete
3941,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-08-11,Complete
3940,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-11,Complete
3939,"URVI IMPEX",DHARAM,SONAL,2025-08-11,Complete
3938,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-11,Complete
3937,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-11,Complete
3936,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-08,Complete
3935,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-08-08,Complete
3934,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-08,Complete
3933,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-08,Complete
3932,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-08-08,Complete
3931,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-08-08,Complete
3930,"SAI LACE","92 sonal 1st flor",SONAL,2025-08-08,Complete
3929,"GREEN FEATHER (175)","175 YAMUNA",LIMBAYAT,2025-08-08,Complete
3928,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-08,Complete
3927,"RADHA LACE","158 AMBIKA",SONAL,2025-08-08,Complete
3926,"NEHA CREATION","91-92 SONAL",SONAL,2025-08-08,Complete
3925,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-07,Complete
3924,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-07,Complete
3923,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-07,Complete
3922,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-07,Complete
3921,"SILVER LACE","53 LALWALA ",SONAL,2025-08-07,Complete
3920,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-07,Complete
3919,"URVI IMPEX",DHARAM,SONAL,2025-08-07,Complete
3918,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-08-07,Complete
3917,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-08-07,Complete
3916,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-07,Complete
3915,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-08-07,Complete
3914,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-08-07,Complete
3913,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-08-07,Complete
3912,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2025-08-07,Complete
3911,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-08-07,Complete
3910,"AKASH LACE","868 SONAL-2",SONAL,2025-08-07,Complete
3909,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-08-07,Complete
3908,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-07,Complete
3907,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-07,Complete
3906,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-06,Complete
3905,CASH,CASH,BHATAR,2025-08-06,Complete
3904,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-06,Complete
3903,CASH,CASH,BHATAR,2025-08-06,Complete
3902,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-06,Complete
3901,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-06,Complete
3900,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-08-06,Complete
3899,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-06,Complete
3898,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-08-06,Complete
3897,"AKSHAY NARROW (KHATODRA)","4/11 1 ST FLOOR  KHATODRA",LIMBAYAT,2025-08-05,Complete
3896,"AKSHAY NARROW (KASI)","414 KASI NAGAR GATE NO 1",SONAL,2025-08-05,Complete
3895,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-08-05,Complete
3894,"URVI IMPEX",DHARAM,SONAL,2025-08-05,Complete
3893,"SHREE MAHALAXMI LACE","130 SONAL 1",SONAL,2025-08-05,Complete
3892,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-08-05,Complete
3891,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-08-05,Complete
3890,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-05,Complete
3889,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-08-05,Complete
3888,"NEHA CREATION","91-92 SONAL",SONAL,2025-08-05,Complete
3887,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-08-05,Complete
3886,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2025-08-05,Complete
3885,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-08-05,Complete
3884,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-05,Complete
3883,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-05,Complete
3882,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-05,Complete
3881,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2025-08-04,Complete
3880,CASH,CASH,BHATAR,2025-08-04,Complete
3879,"URVI IMPEX",DHARAM,SONAL,2025-08-04,Complete
3878,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-08-04,Complete
3877,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-08-04,Complete
3876,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-08-04,Complete
3875,"DEVANSH LACE",JIVASERI,LIMBAYAT,2025-08-04,Complete
3874,"JANAK KUMAR ","216 AATMANAND",SONAL,2025-08-04,Complete
3873,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2025-08-04,Complete
3872,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-04,Complete
3871,"GREEN FEATHER (175)","175 YAMUNA",LIMBAYAT,2025-08-04,Complete
3870,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-04,Complete
3869,"K T C","KTC ANJANAFARM",LIMBAYAT,2025-08-04,Complete
3868,"ASHOK TEXTILE","16,HARI OM IND,",BHATAR,2025-08-04,Complete
3867,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-02,Complete
3866,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-02,Complete
3865,"URVI IMPEX",DHARAM,SONAL,2025-08-02,Complete
3864,"YASI IMPEX","61 SONAL",SONAL,2025-08-02,Complete
3863,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-08-02,Complete
3862,"AUMKAR ETERPRISE","200 AMIBICA",SONAL,2025-08-02,Complete
3861,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-08-02,Complete
3860,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-08-02,Complete
3859,"NEHA CREATION","91-92 SONAL",SONAL,2025-08-02,Complete
3858,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-02,Complete
3857,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-08-02,Complete
3856,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-08-01,Complete
3855,"NISHIKA LACE","211 JARI KASAB",LIMBAYAT,2025-08-01,Complete
3854,"NEHA CREATION","91-92 SONAL",SONAL,2025-08-01,Complete
3853,CASH,CASH,BHATAR,2025-08-01,Complete
3852,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-08-01,Complete
3851,"DEVENDRA KINARIWALA",KHAODRA,LIMBAYAT,2025-08-01,Complete
3850,"MAYURI LACE(BHID B)","219 BHIBHANJAN",SONAL,2025-08-01,Complete
3849,"URVI IMPEX",DHARAM,SONAL,2025-08-01,Complete
3848,"DEVANSH LACE (M)","MADHU NAGAR",LIMBAYAT,2025-08-01,Complete
3847,"MAHASAKTI ENTERPRISE","99- SONAL",SONAL,2025-08-01,Complete
3846,"SAI LACE","92 sonal 1st flor",SONAL,2025-08-01,Complete
3845,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-08-01,Complete
3844,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-08-01,Complete
3843,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-08-01,Complete
3842,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-08-01,Complete
3841,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-08-01,Complete
3840,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2025-08-01,Complete
3839,"AASHAPURI LACE","38 LALWALA",SONAL,2025-08-01,Complete
3838,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-07-31,Complete
3837,CASH,CASH,BHATAR,2025-07-31,Complete
3836,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2025-07-31,Complete
3835,"RADHE LACE HOUSE","23 MAHAPRBHU NAGAR",LIMBAYAT,2025-07-31,Complete
3834,"GREEN FEATHER","25 YAMUNA",LIMBAYAT,2025-07-31,Complete
3833,"BHAGYALAXMI LACE","51 MAHAPRABHU NAGAR",LIMBAYAT,2025-07-31,Complete
3832,"NEHA CREATION","91-92 SONAL",SONAL,2025-07-31,Complete
3831,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-07-31,Complete
3830,"SHIVAY ENTERPRISE","24 MODELSCHOOL",LIMBAYAT,2025-07-31,Complete
3829,"BALAJI LACE","4/11 KHATODRA",LIMBAYAT,2025-07-30,Complete
3828,"DARPAN LACE","9 VISHAL",BHATAR,2025-07-30,Complete
3827,"KHODAL ENTERPRISE","2 AMBICA",SONAL,2025-07-30,Complete
3826,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-07-30,Complete
3825,"SHREE SAI KRUPA TEXTILE","41 RADHEKRISHNA",BHATAR,2025-07-30,Complete
3824,"GREEN FEATHER (175)","175 YAMUNA",LIMBAYAT,2025-07-30,Complete
3823,"CHARLI CREATION","2/2939 BHARUCHAWADI",LIMBAYAT,2025-07-30,Complete
3822,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-07-30,Complete
3821,"DIMPAL LACE","171  DIVYANAND",SONAL,2025-07-30,Complete
3820,"SAKTI LACE","11 RAMCHODNAGAR",SONAL,2025-07-30,Complete
3819,"NANA MASTER","NANA BHAI",LIMBAYAT,2025-07-30,Complete
3818,"GURUDEV LACE","169 JAY NARAYAN",LIMBAYAT,2025-07-30,Complete
3817,"URVI IMPEX",DHARAM,SONAL,2025-07-30,Complete
3816,"GANESH LACE","78 THAKOR NAGAR",SONAL,2025-07-30,Complete
3815,"JAY SAI HUB","CHAYA ENGINEER",SONAL,2025-07-29,Complete
3814,"DHANASSHREE CREATION","R K ESTET",LIMBAYAT,2025-07-29,Complete
